Origin Time;Ml;Zone;Depth;Latitude;Longitude;FM;Discrepancies;Strike;Dip;Rake;P_Azm;P_PLNG;T_Azm;T_PLNG
2020/09/17 04:55:20;1.7;1.3 km SW from Pietrafucile (CT);4.78;37.7526;15.1196;12;;115;55;10;72;18;331;30
2020/09/17 05:00:43;1.6;1.6 km SW from Pietrafucile (CT);7.05;37.7487;15.1232;7;;300;85;20;72;10;166;18
2020/09/17 05:25:35;1.7;1.2 km SW from Pietrafucile (CT);4.66;37.7525;15.1215;9;;25;75;150;77;9;341;32
2020/09/17 05:25:35;1.7;1.2 km SW from Pietrafucile (CT);4.66;37.7525;15.1215;9;;95;40;-120;273;69;26;9
2020/09/17 05:25:35;1.7;1.2 km SW from Pietrafucile (CT);4.66;37.7525;15.1215;9;;50;20;-40;69;55;281;31
2020/09/17 10:00:06;1.6;1.2 km W from Sant'Alfio (CT);4.46;37.7451;15.1279;7;;25;60;140;82;2;350;48
2020/09/17 10:00:45;1.8;1.7 km W from Sant'Alfio (CT);4.74;37.7471;15.1222;15;;110;80;-60;51;47;176;29
2020/09/17 10:00:45;1.8;1.7 km W from Sant'Alfio (CT);4.74;37.7471;15.1222;15;;105;50;-40;80;53;342;6
2020/09/17 10:00:45;1.8;1.7 km W from Sant'Alfio (CT);4.74;37.7471;15.1222;15;;130;75;-10;87;18;356;4
2020/09/17 17:37:56;1.6;1.1 km W from Zafferana Etnea (CT);2.59;37.6888;15.0937;13;;30;30;-50;44;62;271;20
2020/09/19 22:17:00;1.5;1.0 km E from Crateri Centrali (CT);-1.57;37.7502;15.006;13;;80;5;-120;203;49;18;41
2020/09/19 22:17:00;1.5;1.0 km E from Crateri Centrali (CT);-1.57;37.7502;15.006;13;;350;50;-100;207;81;87;5
2020/09/21 05:16:44;2;0.7 km SE from Monte Fontane (CT);4.18;37.735;15.0902;14;;135;45;40;78;10;333;55
2020/09/21 15:17:19;2.3;0.9 km E from Crateri Centrali (CT);0.43;37.7524;15.0054;13;;15;60;-10;337;27;239;14
2020/09/21 15:17:19;2.3;0.9 km E from Crateri Centrali (CT);0.43;37.7524;15.0054;13;;195;85;-50;140;37;254;29
2020/09/23 13:35:54;1.9;2.7 km W from M. Intraleo (CT);4.07;37.713;14.8891;11;;150;35;-70;180;74;46;11
2020/09/23 18:34:02;1.8;0.4 km SE from Crateri Centrali (CT);0.53;37.7501;14.9969;11;;70;45;-140;268;55;13;10
2020/09/23 18:34:02;1.8;0.4 km SE from Crateri Centrali (CT);0.53;37.7501;14.9969;11;;75;45;-100;259;83;352;0
2020/09/23 22:24:20;2.9;1.0 km E from Crateri Centrali (CT);0;37.7546;15.0068;16;;110;70;-90;20;65;200;25
2020/09/27 18:10:38;3.2;3.4 km NW from Vena (CT);-1.02;37.8138;15.1106;13;;180;35;130;62;16;185;63
2020/09/27 18:10:38;3.2;3.4 km NW from Vena (CT);-1.02;37.8138;15.1106;13;;115;60;50;232;7;332;55
2020/09/27 18:20:28;2.4;1.5 km W from Vena (CT);-1.57;37.7934;15.1208;8;;355;85;10;129;3;220;11
2020/09/27 18:25:44;2.5;2.8 km E from Piano Pernicana (CT);-1.2;37.814;15.1022;7;;65;45;-10;34;36;285;24
2020/09/27 18:37:48;2;2.8 km N from Vena (CT);-1.59;37.8168;15.133;8;;130;85;30;260;17;358;24
2020/09/27 18:37:48;2;2.8 km N from Vena (CT);-1.59;37.8168;15.133;8;;155;5;-120;278;49;93;41
2020/09/27 18:51:59;2.7;2.6 km NE from Piano Pernicana (CT);-1.57;37.819;15.0973;12;;20;30;-90;110;75;290;15
2020/09/27 19:15:44;3.2;2.2 km NE from Piano Pernicana (CT);-1.02;37.8186;15.0929;13;;160;80;-70;93;51;233;32
2020/09/27 19:15:44;3.2;2.2 km NE from Piano Pernicana (CT);-1.02;37.8186;15.0929;13;;125;65;-120;352;59;236;15
2020/09/27 19:15:44;3.2;2.2 km NE from Piano Pernicana (CT);-1.02;37.8186;15.0929;13;;240;35;160;102;26;223;46
2020/09/27 23:58:21;1.4;1.0 km E from Monte Centenari (CT);2.99;37.7351;15.0468;8;;50;85;-10;5;11;96;3
2020/09/28 09:10:07;2.1;1.4 km NE from Piano Pernicana (CT);-0.98;37.8146;15.0853;7;;170;45;110;66;2;163;76
2020/09/28 09:10:07;2.1;1.4 km NE from Piano Pernicana (CT);-0.98;37.8146;15.0853;7;;35;85;170;81;3;350;11
2020/09/29 05:30:38;3.1;2.4 km W from Bronte (CT);25.9;37.7893;14.8072;14;;85;85;-100;344;49;184;39
2020/09/29 05:30:38;3.1;2.4 km W from Bronte (CT);25.9;37.7893;14.8072;14;;40;45;-20;14;42;265;19
2020/09/29 21:26:39;1.5;1.3 km E from Crateri Centrali (CT);1.41;37.7564;15.009;11;;35;55;-30;3;44;267;7
2020/09/29 21:26:39;1.5;1.3 km E from Crateri Centrali (CT);1.41;37.7564;15.009;11;;85;75;-80;9;59;167;29
2020/09/29 23:59:22;1.9;0.4 km NE from M. Frumento Supino (CT);3.67;37.7365;14.9986;15;;70;50;-160;280;40;24;16
2020/09/29 23:59:22;1.9;0.4 km NE from M. Frumento Supino (CT);3.67;37.7365;14.9986;15;;320;65;0;278;17;182;17
2020/09/30 17:05:38;1.3;1.4 km E from Crateri Centrali (CT);1.03;37.7531;15.0108;8;;350;25;-110;119;67;275;21
2020/09/30 17:05:38;1.3;1.4 km E from Crateri Centrali (CT);1.03;37.7531;15.0108;8;;65;45;-70;58;76;321;2
2020/10/01 19:41:09;2.1;1.4 km N from Piano Pernicana (CT);-0.95;37.8192;15.0674;9;;5;25;-130;162;60;305;24
2020/10/01 19:41:09;2.1;1.4 km N from Piano Pernicana (CT);-0.95;37.8192;15.0674;9;;45;15;-80;121;60;307;30
2020/10/04 11:35:54;1.8;2.0 km SW from Monte Palestra (CT);7.35;37.727;14.9471;7;;200;15;120;85;32;249;57
2020/10/04 18:13:58;1.5;2.1 km NE from M. Denza (CT);4.02;37.7239;14.9751;7;;180;10;20;151;41;350;48
2020/10/06 15:18:43;2.3;1.1 km E from Crateri Centrali (CT);1.25;37.7558;15.0072;15;;15;55;-100;251;77;112;9
2020/10/06 15:26:42;1.4;1.4 km E from Crateri Centrali (CT);1.8;37.7542;15.0111;7;;235;80;30;4;13;101;28
2020/10/06 15:26:42;1.4;1.4 km E from Crateri Centrali (CT);1.8;37.7542;15.0111;7;;110;55;60;221;6;323;65
2020/10/06 15:45:27;1.4;0.9 km S from P.zi Deneri (CT);1.47;37.7582;15.0169;7;;60;90;-10;15;7;105;7
2020/10/06 15:45:27;1.4;0.9 km S from P.zi Deneri (CT);1.47;37.7582;15.0169;7;;340;70;-140;203;42;103;11
2020/10/07 07:01:33;2.9;1.1 km E from Crateri Centrali (CT);0.74;37.7573;15.0065;19;;35;30;-20;23;47;255;29
2020/10/08 06:13:01;1.6;1.5 km NW from Monte Centenari (CT);3.58;37.7449;15.0239;7;;35;70;20;347;1;256;28
2020/10/09 03:46:03;1.2;0.6 km NE from Monte Centenari (CT);2.19;37.7395;15.0399;11;;0;15;-80;76;60;262;30
2020/10/09 03:46:03;1.2;0.6 km NE from Monte Centenari (CT);2.19;37.7395;15.0399;11;;110;25;-20;103;48;328;33
2020/10/09 14:39:33;1.3;1.0 km NW from Monte Centenari (CT);4.05;37.7414;15.0279;8;;125;35;-60;140;69;14;13
2020/10/09 14:39:33;1.3;1.0 km NW from Monte Centenari (CT);4.05;37.7414;15.0279;8;;60;35;-160;257;46;18;26
2020/10/09 19:01:57;1.9;1.3 km NE from Grotta del Gelo (CT);20.94;37.8172;14.9926;18;;130;30;70;55;16;267;71
2020/10/09 19:01:57;1.9;1.3 km NE from Grotta del Gelo (CT);20.94;37.8172;14.9926;18;;35;30;40;341;23;211;57
2020/10/09 23:51:30;1.2;0.3 km E from Crateri Centrali (CT);1.39;37.7528;14.9986;16;;85;30;-40;89;57;319;23
2020/10/10 04:02:42;1.6;1.3 km SE from P.zi Deneri (CT);6.37;37.7594;15.0306;23;;280;90;-60;217;38;343;38
2020/10/10 13:26:01;1.1;0.2 km N from Monte Centenari (CT);3.21;37.7369;15.0361;9;;60;25;-150;238;52;15;29
2020/10/10 13:26:01;1.1;0.2 km N from Monte Centenari (CT);3.21;37.7369;15.0361;9;;35;60;-160;251;34;347;8
2020/10/10 18:49:44;1.1;0.8 km SE from P.zi Deneri (CT);2.26;37.7593;15.0221;12;;170;10;110;63;36;236;54
2020/10/10 18:49:44;1.1;0.8 km SE from P.zi Deneri (CT);2.26;37.7593;15.0221;12;;275;40;130;157;11;270;63
2020/10/12 00:25:09;1.1;1.7 km NW from Monte Centenari (CT);1.14;37.7472;15.0226;8;;80;80;-50;27;41;140;24
2020/10/12 01:49:58;1.2;1.0 km E from La Montagnola (CT);2.87;37.7187;15.0184;14;;110;55;-80;54;77;193;9
2020/10/12 04:15:07;1.4;2.0 km E from Crateri Centrali (CT);3.36;37.7459;15.0157;7;;185;15;140;54;34;210;53
2020/10/12 04:15:07;1.4;2.0 km E from Crateri Centrali (CT);3.36;37.7459;15.0157;7;;110;55;10;67;18;326;30
2020/10/12 04:15:07;1.4;2.0 km E from Crateri Centrali (CT);3.36;37.7459;15.0157;7;;95;50;70;199;3;300;74
2020/10/12 21:08:56;1.4;1.8 km NE from Monte Collabasso (CT);6.79;37.8429;15.0208;14;;325;90;60;82;38;208;38
